t(s)	a(g)
3.785	0.19797
3.79	0.16553
3.795	0.13359
3.8	0.10477
3.805	0.07923
3.81	0.05729
3.815	0.04135
3.82	0.03631
3.825	0.04601
3.83	0.07314
3.835	0.1116
3.84	0.15451
3.845	0.20049
3.85	0.24842
3.855	0.29508
3.86	0.33718
3.865	0.37019
3.87	0.3919
3.875	0.40356
3.88	0.40851
3.885	0.41007
3.89	0.4126
3.895	0.42047
3.9	0.43487
3.905	0.45587
3.91	0.48137
3.915	0.5061
3.92	0.52806
3.925	0.54966
3.93	0.57195
3.935	0.59298
3.94	0.60923
3.945	0.61682
3.95	0.61157
3.955	0.58955
3.96	0.54711
3.965	0.48551
3.97	0.40349
3.975	0.29658
3.98	0.16379
3.985	0.01913
3.99	-0.12778
3.995	-0.27339
4	-0.41226
4.005	-0.539
4.01	-0.65001
4.015	-0.74716
4.02	-0.82996
4.025	-0.89123
4.03	-0.92573
4.035	-0.93808
4.04	-0.93317
4.045	-0.91729
4.05	-0.89715
4.055	-0.87308
4.06	-0.84249
4.065	-0.80539
4.07	-0.76821
4.075	-0.7368
4.08	-0.71269
4.085	-0.69446
4.09	-0.67625
4.095	-0.64945
4.1	-0.60837
4.105	-0.55926
4.11	-0.50719
4.115	-0.45467
4.12	-0.39949
4.125	-0.33575
4.13	-0.2626
4.135	-0.18615
4.14	-0.10782
4.145	-0.0306
4.15	0.04295
4.155	0.11357
4.16	0.17871
4.165	0.23102
4.17	0.26405
4.175	0.28401
4.18	0.29668
4.185	0.30571
4.19	0.3128
4.195	0.31681
4.2	0.31679
4.205	0.31149
4.21	0.30121
4.215	0.28701
4.22	0.27564
4.225	0.27003
4.23	0.26892
4.235	0.26912
4.24	0.26721
4.245	0.26054
4.25	0.24902
4.255	0.23391
4.26	0.2159
4.265	0.19321
4.27	0.1636
4.275	0.12684
4.28	0.08572
4.285	0.04607
4.29	0.01123
4.295	-0.01741
4.3	-0.04074
4.305	-0.06013
4.31	-0.0764
4.315	-0.08996
4.32	-0.10082
4.325	-0.10763
4.33	-0.11004
4.335	-0.10996
4.34	-0.10832
4.345	-0.10448
4.35	-0.0991
4.355	-0.09399
4.36	-0.08928
4.365	-0.08371
4.37	-0.07796
4.375	-0.0743
4.38	-0.07584
4.385	-0.08452
4.39	-0.09729
4.395	-0.11042
4.4	-0.12381
4.405	-0.13842
4.41	-0.15434
4.415	-0.17042
4.42	-0.18576
4.425	-0.19914
4.43	-0.20908
4.435	-0.21358
4.44	-0.21247
4.445	-0.20841
4.45	-0.20398
4.455	-0.19988
4.46	-0.19654
4.465	-0.19356
4.47	-0.18992
4.475	-0.18396
4.48	-0.17354
4.485	-0.15777
4.49	-0.13929
4.495	-0.12173
4.5	-0.10675
4.505	-0.09379
4.51	-0.07988
4.515	-0.06458
4.52	-0.04953
4.525	-0.03849
4.53	-0.03283
4.535	-0.03175
4.54	-0.03227
4.545	-0.0342
4.55	-0.03993
4.555	-0.04999
4.56	-0.06394
4.565	-0.08121
4.57	-0.10157
4.575	-0.12528
4.58	-0.15135
4.585	-0.17865
4.59	-0.20464
4.595	-0.22929
4.6	-0.25446
4.605	-0.28181
4.61	-0.30775
4.615	-0.3304
4.62	-0.35046
4.625	-0.36935
4.63	-0.3887
4.635	-0.40888
4.64	-0.42429
4.645	-0.43532
4.65	-0.44452
4.655	-0.45254
4.66	-0.45905
4.665	-0.46329
4.67	-0.46484
4.675	-0.46418
4.68	-0.46235
4.685	-0.45979
4.69	-0.45745
4.695	-0.45478
4.7	-0.45142
4.705	-0.44792
4.71	-0.44454
4.715	-0.44125
4.72	-0.43837
4.725	-0.43568
4.73	-0.43194
4.735	-0.42686
4.74	-0.4208
4.745	-0.41444
4.75	-0.40795
4.755	-0.40075
4.76	-0.39262
4.765	-0.38362
4.77	-0.37567
4.775	-0.37025
4.78	-0.36848
4.785	-0.36936
4.79	-0.37487
4.795	-0.3831
4.8	-0.39093
4.805	-0.39489
4.81	-0.39326
4.815	-0.38574
4.82	-0.37569
4.825	-0.36692
4.83	-0.36236
4.835	-0.36234
4.84	-0.36368
4.845	-0.36238
4.85	-0.35483
4.855	-0.34221
4.86	-0.32696
4.865	-0.31101
4.87	-0.2956
4.875	-0.28297
4.88	-0.2764
4.885	-0.27584
4.89	-0.27837
4.895	-0.28451
4.9	-0.29409
4.905	-0.30594
4.91	-0.31838
4.915	-0.32983
4.92	-0.33906
4.925	-0.34588
4.93	-0.35012
4.935	-0.35042
4.94	-0.34644
4.945	-0.33849
4.95	-0.33067
4.955	-0.32558
4.96	-0.32055
4.965	-0.31383
4.97	-0.30251
4.975	-0.28592
4.98	-0.26088
4.985	-0.22165
4.99	-0.17536
4.995	-0.12977
5	-0.07953
5.005	-0.02391
5.01	0.03259
5.015	0.08412
5.02	0.13401
5.025	0.18423
5.03	0.22836
5.035	0.26696
5.04	0.30212
5.045	0.33594
5.05	0.36848
5.055	0.3962
5.06	0.41904
5.065	0.43788
5.07	0.45208
5.075	0.46031
5.08	0.4638
5.085	0.46453
5.09	0.46395
5.095	0.46184
5.1	0.45799
5.105	0.45219
5.11	0.44474
5.115	0.4367
5.12	0.42966
5.125	0.42445
5.13	0.42189
5.135	0.42129
5.14	0.42132
5.145	0.42023
5.15	0.41751
5.155	0.41226
5.16	0.40468
5.165	0.39581
5.17	0.38722
5.175	0.37849
5.18	0.36714
5.185	0.35183
5.19	0.33252
5.195	0.31103
5.2	0.29023
5.205	0.27276
5.21	0.26133
5.215	0.25584
5.22	0.25421
5.225	0.25326
5.23	0.24871
5.235	0.23693
5.24	0.22171
5.245	0.20878
5.25	0.20027
5.255	0.19396
5.26	0.18718
5.265	0.18023
5.27	0.17282
5.275	0.16374
5.28	0.15431
5.285	0.14582
5.29	0.13919
5.295	0.13536
5.3	0.13569
5.305	0.14068
5.31	0.15018
5.315	0.16249
5.32	0.17666
5.325	0.19228
5.33	0.20865
5.335	0.22547
5.34	0.24384
5.345	0.26208
5.35	0.274
5.355	0.27098
5.36	0.25984
5.365	0.25024
5.37	0.2498
5.375	0.25881
5.38	0.27152
5.385	0.28075
5.39	0.28141
5.395	0.27219
5.4	0.25853
5.405	0.24599
5.41	0.23736
5.415	0.2335
5.42	0.23237
5.425	0.23148
5.43	0.22852
5.435	0.22225
5.44	0.21248
5.445	0.20011
5.45	0.18621
5.455	0.17245
5.46	0.15875
5.465	0.14317
5.47	0.12459
5.475	0.10213
5.48	0.07566
5.485	0.05069
5.49	0.03107
5.495	0.01528
5.5	0.00088
5.505	-0.01379
5.51	-0.02986
5.515	-0.04676
5.52	-0.06186
5.525	-0.0727
5.53	-0.07782
5.535	-0.07935
5.54	-0.07887
5.545	-0.07959
5.55	-0.08475
5.555	-0.09527
5.56	-0.10998
5.565	-0.12516
5.57	-0.13721
5.575	-0.14416
5.58	-0.14764
5.585	-0.15068
5.59	-0.1563
5.595	-0.16439
5.6	-0.17353
5.605	-0.18149
5.61	-0.18769
5.615	-0.19166
5.62	-0.19356
5.625	-0.19396
5.63	-0.19446
5.635	-0.19654
5.64	-0.20115
5.645	-0.20511
5.65	-0.20568
5.655	-0.20238
5.66	-0.19753
5.665	-0.19427
5.67	-0.1946
5.675	-0.20033
5.68	-0.20947
5.685	-0.21816
5.69	-0.22225
5.695	-0.22161
5.7	-0.21804
5.705	-0.21321
5.71	-0.20947
5.715	-0.20902
5.72	-0.21317
5.725	-0.21962
5.73	-0.22207
5.735	-0.21389
5.74	-0.19832
5.745	-0.18164
5.75	-0.17169
5.755	-0.17211
5.76	-0.18306
5.765	-0.19727
5.77	-0.20497
5.775	-0.20031
5.78	-0.18246
5.785	-0.1598
5.79	-0.13958
5.795	-0.12549
5.8	-0.12192
5.805	-0.12614
5.81	-0.13166
5.815	-0.12571
5.82	-0.09981
5.825	-0.05884
5.83	-0.02019
5.835	0.00602
5.84	0.02123
5.845	0.03035
5.85	0.03532
5.855	0.03945
5.86	0.04671
5.865	0.05992
5.87	0.07741
5.875	0.09466
5.88	0.1091
5.885	0.12044
5.89	0.13247
5.895	0.1468
5.9	0.16312
5.905	0.17916
5.91	0.19298
5.915	0.20548
5.92	0.21629
5.925	0.22529
5.93	0.23316
5.935	0.24033
5.94	0.24625
5.945	0.25127
