t(s)	a(g)
7.12	0.04499
7.13	0.03538
7.14	0.01654
7.15	0.01197
7.16	0.04122
7.17	0.05579
7.18	0.04286
7.19	0.01216
7.2	-0.01840
7.21	-0.05194
7.22	-0.07097
7.23	-0.06115
7.24	-0.03128
7.25	-0.00242
7.26	0.05402
7.27	0.09479
7.28	0.05161
7.29	0.00567
7.3	0.01167
7.31	0.00887
7.32	-0.02862
7.33	-0.05051
7.34	-0.03913
7.35	-0.01831
7.36	0.00253
7.37	0.03172
7.38	0.02928
7.39	0.01318
7.4	-0.00429
7.41	0.00236
7.42	0.03650
7.43	0.02955
7.44	0.05195
7.45	0.05954
7.46	0.02503
7.47	0.02720
7.48	0.01819
7.49	-0.00341
7.5	-0.00202
7.51	0.02405
7.52	0.06261
7.53	0.05566
7.54	0.03261
7.55	0.03874
7.56	0.01721
7.57	-0.01814
7.58	-0.03313
7.59	-0.03082
7.6	-0.04702
7.61	-0.03954
7.62	-0.00306
7.63	0.00216
7.64	-0.02543
7.65	0.00468
7.66	0.03892
7.67	0.01861
7.68	0.00414
7.69	-0.02647
7.7	-0.06931
7.71	-0.07728
7.72	-0.06246
7.73	-0.06064
7.74	-0.06745
7.75	-0.05663
7.76	-0.06183
7.77	-0.08490
7.78	-0.10480
7.79	-0.07420
7.8	0.00251
7.81	0.06090
7.82	0.08154
7.83	0.10455
7.84	0.07710
7.85	0.04560
7.86	0.01646
7.87	0.00271
7.88	0.01296
7.89	-0.00129
7.9	0.02200
7.91	0.05968
7.92	0.07449
7.93	0.08913
7.94	0.06258
7.95	0.03229
7.96	0.00688
7.97	-0.03651
7.98	-0.08036
7.99	-0.08721
8	-0.05850
8.01	-0.02775
8.02	-0.00330
8.03	-0.00258
8.04	-0.02780
8.05	-0.06723
8.06	-0.10288
8.07	-0.13200
8.08	-0.10330
8.09	-0.06671
8.1	-0.03542
8.11	0.00160
8.12	0.03979
8.13	0.03243
8.14	0.01257
8.15	0.02753
8.16	0.04344
8.17	0.08674
8.18	0.16423
8.19	0.17376
8.2	0.16051
8.21	0.14265
8.22	0.08715
8.23	0.03854
8.24	0.03452
8.25	0.03378
8.26	0.00668
8.27	-0.00007
8.28	0.01716
8.29	0.02416
8.3	0.01608
8.31	0.03975
8.32	0.06117
8.33	0.02587
8.34	-0.00605
8.35	-0.01154
8.36	-0.02201
8.37	-0.03797
8.38	-0.08173
8.39	-0.06006
8.4	-0.03809
8.41	-0.02981
8.42	-0.00437
8.43	-0.00560
8.44	-0.02689
8.45	0.00570
8.46	0.02668
8.47	0.01791
8.48	0.00515
8.49	-0.02043
8.5	-0.04197
8.51	-0.06443
8.52	-0.03316
8.53	-0.01490
8.54	-0.01947
8.55	-0.03093
8.56	-0.06724
8.57	-0.09715
8.58	-0.10416
8.59	-0.07229
8.6	-0.02050
8.61	0.01402
8.62	-0.00111
8.63	-0.03937
8.64	-0.05313
8.65	-0.07872
8.66	-0.07285
8.67	-0.00988
8.68	0.01892
8.69	-0.00886
8.7	-0.00355
8.71	-0.01837
8.72	-0.06948
8.73	-0.08465
8.74	-0.07574
8.75	-0.08121
8.76	-0.06997
8.77	-0.00408
8.78	0.07984
8.79	0.14992
8.8	0.18434
8.81	0.18939
8.82	0.14165
8.83	0.05849
8.84	-0.04151
8.85	-0.08833
8.86	-0.03396
8.87	0.03594
8.88	0.04467
8.89	0.02703
8.9	-0.00740
8.91	-0.04928
8.92	-0.10412
8.93	-0.13979
8.94	-0.15959
8.95	-0.10160
8.96	0.00168
8.97	0.07930
8.98	0.11083
8.99	0.09818
9	0.11129
9.01	0.12035
9.02	0.08918
9.03	0.05417
9.04	-0.02116
9.05	-0.10464
9.06	-0.13756
9.07	-0.13775
9.08	-0.10084
9.09	-0.04791
9.1	0.00972
9.11	0.08948
9.12	0.15042
9.13	0.18860
9.14	0.16028
9.15	0.10796
9.16	0.05104
9.17	-0.04985
9.18	-0.12997
9.19	-0.17648
9.2	-0.13276
9.21	-0.01680
9.22	0.05078
9.23	0.08551
9.24	0.06459
9.25	-0.01372
9.26	-0.06538
9.27	-0.09884
9.28	-0.09253
9.29	-0.06058
9.3	-0.05476
9.31	-0.04016
9.32	-0.00734
9.33	-0.00685
9.34	-0.05992
9.35	-0.08783
9.36	-0.10845
9.37	-0.09963
9.38	-0.05966
9.39	-0.00678
9.4	0.06016
9.41	0.07142
9.42	0.05789
9.43	0.03211
9.44	-0.02840
9.45	-0.08830
9.46	-0.09776
9.47	-0.09274
9.48	-0.09223
9.49	-0.01026
9.5	0.12643
9.51	0.13755
9.52	0.10513
9.53	0.05029
9.54	0.01464
9.55	-0.01748
9.56	-0.01694
9.57	-0.00599
9.58	-0.03903
9.59	-0.06216
9.6	-0.01959
9.61	0.04868
9.62	0.14248
9.63	0.18368
9.64	0.15035
9.65	0.08612
9.66	0.03755
9.67	0.01591
9.68	0.01967
9.69	0.09292
9.7	0.15909
9.71	0.18466
9.72	0.13616
9.73	0.04075
9.74	-0.00200
9.75	-0.08351
9.76	-0.14494
9.77	-0.12410
9.78	-0.08362
9.79	-0.10787
9.8	-0.12999
9.81	-0.09964
9.82	-0.08275
9.83	-0.03869
9.84	0.01180
9.85	0.05135
9.86	0.08745
9.87	0.07914
9.88	0.04498
9.89	0.02484
9.9	0.00463
9.91	0.00490
9.92	0.03150
9.93	0.03029
9.94	0.05755
9.95	0.10554
9.96	0.11522
9.97	0.09150
9.98	0.05789
9.99	-0.00241
10	-0.08420
10.01	-0.08974
10.02	-0.10386
10.03	-0.08507
10.04	-0.03420
10.05	-0.02575
10.06	-0.02382
10.07	-0.07096
10.08	-0.07460
10.09	-0.05710
10.1	-0.00805
10.11	0.07502
10.12	0.04678
10.13	-0.02479
10.14	-0.07302
10.15	-0.10904
10.16	-0.10385
10.17	-0.06814
10.18	-0.03355
10.19	-0.04102
10.2	-0.01427
10.21	0.01630
10.22	-0.06655
10.23	-0.13458
10.24	-0.14578
10.25	-0.21431
10.26	-0.24147
10.27	-0.13560
10.28	0.06892
10.29	0.17664
10.3	0.19908
10.31	0.15316
10.32	0.03314
10.33	-0.09803
10.34	-0.17172
10.35	-0.12874
10.36	-0.09723
10.37	-0.07709
10.38	-0.01633
10.39	0.04263
10.4	0.04661
10.41	0.04472
10.42	0.04092
10.43	0.03195
10.44	0.01508
10.45	0.03555
10.46	0.09998
10.47	0.18989
10.48	0.21175
10.49	0.17945
10.5	0.14705
10.51	0.07839
10.52	-0.02749
10.53	-0.10891
10.54	-0.11148
10.55	-0.05045
10.56	-0.05744
10.57	-0.07191
10.58	-0.04585
10.59	-0.00399
10.6	0.00520
10.61	0.00784
10.62	0.01172
10.63	0.02392
10.64	0.02428
10.65	0.03717
10.66	0.05148
10.67	-0.00690
10.68	-0.04926
10.69	-0.06259
10.7	-0.05266
10.71	0.01624
10.72	0.06493
10.73	0.07839
10.74	0.13051
10.75	0.16894
10.76	0.16233
10.77	0.13820
10.78	0.04608
10.79	-0.06428
10.8	-0.09843
10.81	-0.14193
10.82	-0.13756
10.83	-0.05892
10.84	0.05862
10.85	0.09370
10.86	0.04062
10.87	0.01130
10.88	-0.06421
10.89	-0.15515
10.9	-0.19169
10.91	-0.21196
10.92	-0.20356
10.93	-0.12945
10.94	-0.05364
10.95	0.05166
10.96	0.11587
10.97	0.12588
10.98	0.15504
10.99	0.07556
11	-0.02231
11.01	-0.10165
11.02	-0.12228
11.03	-0.00834
11.04	0.16434
11.05	0.28152
11.06	0.23544
11.07	0.15788
11.08	0.07477
11.09	-0.01982
11.1	-0.10546
11.11	-0.08370
11.12	-0.06870
11.13	-0.06788
11.14	-0.02678
11.15	-0.04328
11.16	-0.09492
11.17	-0.11202
11.18	-0.08956
11.19	-0.04288
11.2	-0.01102
11.21	0.05480
11.22	0.16543
11.23	0.18333
11.24	0.17095
